member_0,member_1,member_2,member_3,member_4
1,0,1,7,7
7,9,1,4,7
1,9,1,1,7
1,9,1,4,7
1,4,1,1,7
1,7,1,1,7
7,4,1,1,7
1,0,1,1,7
1,9,1,1,7
4,0,7,1,7
4,7,1,4,9
1,9,4,4,7
1,4,1,1,7
4,9,4,7,7
1,7,1,7,7
1,9,1,1,7
1,4,1,1,7
1,4,1,1,7
4,0,7,7,7
1,9,1,1,7
4,9,7,7,7
7,9,1,1,7
7,9,1,1,7
1,4,1,1,7
4,9,4,4,7
1,4,1,1,7
1,4,1,1,7
1,7,4,4,8
4,7,4,4,7
1,9,1,1,7
7,4,1,1,9
1,9,4,7,7
1,7,1,7,7
7,9,1,7,7
1,9,4,4,7
1,9,1,1,7
1,0,1,1,7
4,9,7,7,7
4,9,4,4,7
4,0,7,1,7
1,9,1,7,7
4,9,7,7,7
1,7,1,7,8
1,4,1,1,7
1,0,1,7,7
1,0,7,1,7
4,9,7,4,7
1,9,7,7,7
7,9,1,1,7
1,7,1,7,7
1,9,1,1,7
1,7,1,1,7
1,0,7,1,7
4,9,7,7,7
4,9,7,7,7
1,4,1,1,7
4,9,4,4,7
1,9,7,1,7
1,9,1,7,7
1,9,1,7,7
4,9,1,1,7
1,9,1,7,7
1,9,7,1,7
1,9,1,7,7
7,9,1,1,7
1,9,1,1,7
7,9,1,4,7
4,9,7,7,7
1,9,4,4,7
1,9,1,1,7
1,9,1,1,7
1,7,1,4,7
1,0,1,1,7
1,9,1,1,7
1,0,1,1,7
7,9,1,7,7
1,9,1,1,7
7,9,1,4,7
1,7,1,7,7
1,7,1,7,7
1,9,1,1,7
4,0,1,1,7
1,4,1,1,7
1,7,1,1,7
1,7,1,7,7
7,7,4,4,7
1,4,1,1,7
1,0,1,1,7
1,9,1,1,7
1,7,1,1,7
1,9,1,1,7
1,0,1,1,7
7,0,1,7,7
1,9,1,7,7
1,9,4,4,7
1,9,1,4,7
1,7,1,1,7
1,9,1,1,7
4,9,7,1,7
4,9,7,1,7
7,7,1,4,7
1,0,1,1,8
1,9,1,1,7
1,9,1,1,7
1,9,1,1,7
1,7,1,4,7
1,7,1,4,7
7,9,1,7,7
1,0,1,7,7
1,9,1,1,7
1,9,4,7,7
1,0,1,1,7
4,7,4,4,7
1,0,1,1,7
1,9,1,1,7
1,9,7,4,7
1,4,1,1,7
1,9,1,1,7
1,0,1,1,7
7,9,1,7,7
1,9,7,7,7
1,9,1,1,7
1,0,1,7,2
1,0,1,1,7
4,9,7,4,7
7,9,1,1,7
1,9,1,1,7
1,4,1,1,7
1,9,1,7,7
1,4,1,1,7
1,9,1,4,7
1,4,1,1,7
1,0,1,1,9
4,9,7,1,7
1,9,1,1,7
1,9,1,1,7
1,9,1,1,7
1,9,1,1,7
1,9,1,1,7
4,4,1,1,7
1,4,1,1,7
1,7,1,4,7
4,7,7,4,7
1,4,1,1,7
1,7,1,1,7
4,9,4,4,7
7,9,1,7,7
1,4,1,1,7
1,9,1,1,7
1,9,1,1,7
1,7,1,4,7
7,9,4,4,7
1,9,1,1,7
4,9,4,4,7
1,7,4,4,7
1,9,1,1,7
4,0,7,7,7
7,9,7,4,7
4,9,7,1,7
1,4,1,1,7
4,4,1,1,7
4,9,7,4,7
1,9,7,1,7
4,9,4,4,7
1,9,4,4,7
7,7,1,4,7
1,7,1,1,8
1,9,1,1,7
1,4,1,1,7
1,0,1,1,7
1,7,1,4,7
1,9,4,4,7
1,7,1,1,7
7,9,1,7,7
4,7,1,7,8
1,7,4,4,7
1,4,1,1,7
1,9,1,7,7
4,0,7,7,7
1,7,1,4,7
1,9,1,1,7
7,9,1,4,7
1,4,1,1,7
4,9,4,4,7
1,7,1,4,7
1,7,7,1,7
1,9,7,4,7
1,0,1,7,7
1,9,1,1,7
1,9,1,4,7
7,9,1,4,7
1,9,1,1,7
1,0,1,1,7
1,9,1,1,7
1,9,1,7,7
1,9,1,7,7
1,7,1,4,7
1,9,1,7,7
1,9,1,7,7
4,7,7,4,7
1,9,1,7,7
7,7,7,1,7
7,0,1,1,8
1,9,7,1,7
1,4,1,1,7
1,9,1,4,7
1,9,4,7,7
4,9,1,1,7
1,9,1,7,7
7,9,1,7,7
1,4,1,1,7
1,9,1,7,7
1,7,1,4,7
1,9,1,4,7
4,9,7,7,7
7,9,1,1,7
1,9,4,4,7
1,4,1,1,9
1,9,1,4,7
1,9,1,7,7
7,0,1,1,7
4,9,4,4,7
1,9,1,7,7
1,7,1,1,7
7,9,1,1,7
1,9,1,1,7
7,9,1,1,7
7,9,1,1,7
7,9,1,7,7
1,9,1,7,7
1,7,1,1,7
1,7,1,1,7
1,9,7,4,7
